Agent ID,Agent Name,Agent Type,Total Properties_x,Spoken Languages by Agent,Agent BRN,Company ID,Designation,Total Properties_y
bbbbc276-fed6-4f3e-bb0d-e381a3d03213,Myles Bush,SUPERAGENT,242,['English'],49140,279dfd18-13a7-4b06-b99e-41d710fb2680,Director / Co-founder,242
0db7e630-36a8-46e3-9f5f-246c1b013466,Emma Jean,SUPERAGENT,180,['English'],47724,744697e6-9519-489f-b6fe-05f8929e10da,Property Consultant,180
d9ef55b6-b98f-4931-acef-e45fd8b4fbb4,Nadia Doherty,SUPERAGENT,129,['English'],38560,a09cfef4-7521-4fc8-a654-a167c0fe53cb,Senior Sales Consultant,129
65ef6500-d9ca-45c4-837e-1a239a353c2f,Ollie Woodman,REGULAR,"1,272",['English'],41671,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Sales Consultant,"1,272"
07788704-97a1-4845-a83f-918143103401,Tabaruq Bhat,SUPERAGENT,200,"['English', 'Hindi', 'Urdu']",53325,18e79f86-1fd9-476a-903a-27956944310c,Property Investment Consultant,200
e434a107-ed93-475c-9a8f-5f2a6708cc0b,Abdul Hannan,SUPERAGENT,420,"['English', 'Urdu']",55358,cbc58ee9-9638-441b-b10f-da96fa96356c,Property Consultant,420
fdc3bbcc-2fee-4d0a-8b1e-dbffc57dfa85,Yelena Chuiko,SUPERAGENT,987,"['English', 'Russian']",44941,9d759023-4f59-4a9d-9f9a-8088ff172ab3,Consultant,987
7cb83b75-6a04-473a-8b5e-dedbbc8bcf2a,Mira Brandli,SUPERAGENT,366,"['English', 'Russian']",28264,450abcd0-7efe-4b3e-a1d3-372ffa1576f5,Associate Director,366
52d7f197-44d3-4c09-8754-ea7dd532afb3,Lobana Chebli Jarbou,REGULAR,85,"['English', 'Arabic']",54460,cc19acee-2f9e-4133-a1ef-7d430a6d708c,Real Estate Consultant,85
5fdb0ca1-6bc8-4e9e-b81f-9d04db57ba03,Andrew Hinett,SUPERAGENT,227,['English'],44680,2b0a90fd-2ca2-45e9-a4a9-879b533ddb39,Leasing Director,227
4a39120f-02bd-41d9-a88e-cb950a911a62,Elsie Seya Ndunga,SUPERAGENT,879,"['English', 'French']",53928,4f869f17-f152-4f4b-b86d-62fb88503946,Agent,879
a97607a2-c085-46f3-b505-a804f9c54441,Cathal ONeill,REGULAR,"1,272",['English'],40841,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Associate Director,"1,272"
a1e599bc-38af-4712-b4d7-bc2552fbfc58,Shagoofa Arif,SUPERAGENT,77,"['English', 'Hindi', 'Urdu']",52351,156cfab0-5a2c-4a26-94c6-e2f14a3825cc,Senior Property Consultant,77
6488cc8f-fd00-40c6-9a98-7bd261e6eec6,Ryan Kasper,SUPERAGENT,12,['English'],52510,f5b37245-fcb1-435a-89db-6f71a8ddb768,Founder,12
7e2d1365-ef04-481d-bc2d-196c9e3bb75e,Abdul Kadeer Munshi,REGULAR,300,"['English', 'Hindi']",47219,08019031-1705-46c9-8f3b-abecc93cda8a,Associate Director,300
872fffa6-4a61-4cda-9a3a-cb5382875353,Hazem Aboelfetoh,SUPERAGENT,283,"['English', 'Arabic']",,6f3e8a28-b15a-48d8-ae5d-c73e24a57093,Sales Manager,283
f6755e2b-f754-4abf-be7f-b5baa92ec98f,Martin Nan,REGULAR,465,"['English', 'Arabic', 'German', 'Russian', 'Mandarin']",22256,6fecff2a-4dc3-4f29-a068-3863f7d08a0f,AGCO PROPERTIES,
391e226a-18e1-42e4-860b-0342cbe3b14c,Peter van Gulick,SUPERAGENT,"1,045","['English', 'Dutch']",56025,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Senior Client Manager,"1,045"
819f33f4-b052-441c-80aa-8a768690a0ff,Mohammad Salman,SUPERAGENT,61,"['English', 'Arabic']",42007,ce977831-d653-4357-b2b5-2b6736f723c9,CEO/Founder,61
d900129f-247a-42a1-8c66-f513171f5f53,Alex Whayman,SUPERAGENT,309,['English'],33206,a1014eec-dc0e-4c56-a8df-48be312681ef,Sales Consultant,309
5c4fd8a8-21fe-45c7-a005-bc01e4fb2418,Mohammed Faisal,SUPERAGENT,247,"['English', 'Hindi', 'Urdu']",,bb44488a-dadb-43bd-9637-16ec2f308e57,Real Estate Consultant,247
f372cb24-5e36-4518-b13a-06b1a8132aaf,Paresh Kamlani,SUPERAGENT,40,"['English', 'Hindi']",8635,d090e6bf-8f86-4cf0-945b-d5dc5a7b355c,Director,40
ed6d2ea8-b06c-4f97-91ad-d2d32301d6e2,Daniel Kawa Hassan,REGULAR,37,"['English', 'Arabic']",55728,b2060dc6-5989-43b6-beb9-1acec8faaf1b,OWNER/MANAGER,37
27ef187d-2bbd-410a-a3c9-0a4df50f4466,Kianoush Darban,SUPERAGENT,"1,296","['English', 'Persian/Farsi']",46127,ad82d91d-6018-4313-9af5-381d6898c20a,Associate Partner,"1,296"
bd277636-34d0-4e57-81e6-be6f653cf5b0,Krunal Panchal,SUPERAGENT,62,"['English', 'Hindi', 'Gujarati']",52578,db4f0cdd-0791-4e2a-a3f1-61b778ba8a4b,Property consultant,62
94ca652c-231d-449d-a185-be9c1b241a63,Liam Mumford,REGULAR,227,['English'],57199,2b0a90fd-2ca2-45e9-a4a9-879b533ddb39,Property Consultant,227
c30ba58a-4d61-408e-a4cb-3e4d8be374e2,Yara Qais,REGULAR,31,"['English', 'Arabic']",,6fecff2a-4dc3-4f29-a068-3863f7d08a0f,Space & Place Real Estate,
c46b3b01-619a-4e35-8e57-2ba4ea3fd5b3,Thomas Breeds,SUPERAGENT,285,['English'],46951,a2d1326b-947b-4fe0-bda7-f9e8d58def0b,Senior Sales Broker,285
ded70d9b-5c76-4bd9-bf57-ebaca656eef0,Hashem Alfares,REGULAR,465,"['English', 'Arabic']",2228,c1b07e4c-4116-4ba4-8ac1-fd845e605a85,Villanova and Town Square Specialist,465
286c4bd0-b610-4c3b-94a8-7c2f7312c134,Chloe Davey Thomson,SUPERAGENT,195,"['English', 'French']",39763,2632bcb2-a5c7-4924-b390-6136b0b6f742,Senior Property Consultant,195
f22e6648-943d-4335-bbf4-ca6d157382e4,Aziz Mallick,REGULAR,465,"['English', 'Hindi', 'Urdu']",234352,c1b07e4c-4116-4ba4-8ac1-fd845e605a85,Dubai Creek Harbour Specialist,465
78f1c80d-7072-4000-a960-d01f36b00da4,Muhammad Haseeb,SUPERAGENT,61,"['English', 'Hindi', 'Urdu']",25223,363b56ea-5197-4c05-af87-147042cffd4d,"Client Manager, Senior Sales Executive",61
bc8ba50a-9a4f-4fe9-aa73-2905ad40a4ea,Sangeen Khan,SUPERAGENT,20,"['English', 'Hindi', 'Urdu']",45219,24f798f4-f07c-4b4f-9d65-20f76005b78d,General Manager,20
aa952682-3ddb-4f07-83d5-e2decfcafa03,Lavjit OB Sra,REGULAR,288,"['English', 'Turkish']",31539,ec028426-e033-4f0b-abae-8e93b45a0406,Client Manager,288
b3328a0d-6740-49f9-bd35-b626872e0985,Mevand Wassel,SUPERAGENT,865,"['English', 'German', 'Persian/Farsi']",48118,ad10c756-c3f1-4e9a-a8e0-45bc18d2450a,Sales Consultant,865
9591261a-4cbc-4709-b9c0-6632a914d81f,Ghulam Sarwar,SUPERAGENT,230,"['English', 'Urdu']",46018,fee00af8-3027-459c-a8f4-c5447b0a1c78,Agent,230
db097f79-53fd-42e3-aab4-5c6383b8a648,Bertie Scoble,REGULAR,253,['English'],50927,70ca5372-df1a-42cf-8c4e-98ebeb815d0a,Property Consultant,253
59db03a2-fe6c-46f3-b119-3000712fff72,Mohcine Bayna,REGULAR,118,"['English', 'Arabic', 'French', 'German', 'Dutch']",40483,29b0fac8-43af-478c-a67d-7e91c51fd53b,Associate Director,118
dc4ae532-3114-454d-955c-4f2436105c96,Brice Dsouza,REGULAR,30,"['English', 'Hindi']",53159,92eb8396-b231-4fca-8b6b-2d06636fb21f,Property Consultant,30
4e1a73b6-2950-437f-bfc4-a478711233db,Lottie Carnall - Margetts,SUPERAGENT,397,['English'],55613,b69bd112-07e0-469d-ba04-d321a0e13d06,Sales Associate,397
e661fa2e-363c-4c7c-8f8f-b113dab48a23,Faisal Farooqi,SUPERAGENT,66,"['English', 'Urdu']",39297,04f4accf-e483-49b0-ba4e-6f3a1a87a771,PROPERTY CONSULTANT,66
f51d51ce-1dd3-452e-a29d-94672488aef2,Burhan Aqeel,SUPERAGENT,148,"['English', 'Urdu']",40390,3f916f27-cfcd-44ec-a8f6-402a411a7423,Property Consultant,148
710128d9-ad46-4d0f-a441-28f8e4fc09a3,Vijay Bhatia,SUPERAGENT,143,"['English', 'Hindi']",25991,2545ebbf-2a6b-44ad-b9aa-bd1caa73046c,Senior Client Executive,143
ff9af82c-7a4e-4c11-a940-0fb4aebc549b,Anusha Bhowan,SUPERAGENT,387,"['English', 'French']",44247,a507ffd3-603b-4f0c-a8fe-49030c8029b5,Director,387
7b186d4b-d27b-47f4-8cab-3fd7726f63a4,Ahmed Abouelnasr,SUPERAGENT,987,"['English', 'Arabic']",47742,9d759023-4f59-4a9d-9f9a-8088ff172ab3,Consultant,987
62578ca3-7698-4bb7-8643-8384471d516b,Muhammad Ibrahim,SUPERAGENT,200,"['English', 'Hindi', 'Urdu']",59545,18e79f86-1fd9-476a-903a-27956944310c,Sales Manager,200
3ed2d0e0-a5fe-4a6a-a193-e7436cb1a278,Ziad Tarek,SUPERAGENT,552,"['English', 'Arabic']",,c0436a41-74ca-4015-a858-02aa14258bba,Sales Manager,552
f03f74cd-01f0-49b3-997f-a61679215d53,Karolina Plowecka,SUPERAGENT,"1,045","['English', 'Polish']",57859,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Client Manager,"1,045"
9e32598a-42f0-43c6-a41e-cd8510c4d7c1,Muhammad Asad Khan,REGULAR,533,"['English', 'Urdu']",57753,bc5c7505-22b4-4826-a41e-b762c3760d8f,Leasing Consultant,533
82ad6679-1571-4011-ad18-bf425729bb63,Ruslan Sharipov,SUPERAGENT,"1,213","['English', 'Russian']",56914,f2f20d50-76f8-4081-a4b4-50e379ca85d8,Property Consultant,"1,213"
3befd15e-8409-43f9-a090-7b655f95765f,Marcus Jordan,REGULAR,227,['English'],49001,2b0a90fd-2ca2-45e9-a4a9-879b533ddb39,Property Consultant,227
f0e6bd2e-72cf-4d88-83af-b8186f1076f9,Saber Zeroual,SUPERAGENT,629,"['English', 'French']",10017,98e094cb-3cf7-47ad-b811-b96ce37436e9,Client Manager,629
0d0152f4-8ebb-4216-872d-da73558f1176,Khoder El Banna,SUPERAGENT,200,"['English', 'Arabic']",56034,18e79f86-1fd9-476a-903a-27956944310c,Sales Manager,200
6d89ee49-a089-4fac-9ac8-68737665c2c1,Noor Baderaldin,SUPERAGENT,286,"['English', 'Arabic']",53080,42dbae10-bd80-4cfa-8453-f787656f41e6,Property Consultant,286
e9f886c7-a544-48f8-a5b8-a7aaf47e34d1,Hassan Fida,REGULAR,95,"['English', 'Hindi', 'Urdu', 'Pashto']",58621,7e5f76d9-24ec-4a6f-b876-d8cebb34d9ca,Property Consultant,95
e3ae5a70-c0db-4572-b4ae-f5b383810283,Patrick Devine,REGULAR,"1,272",['English'],48954,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Sales Consultant,"1,272"
8e10ceb1-2164-4f87-b5a7-711e0b372e44,Paul Wilkie-Page,SUPERAGENT,227,"['English', 'Afrikaans']",47388,0b9f1c3d-d505-461b-90e7-eaf677837272,Private Client Advisor,227
caf119a1-a3da-4c64-9b52-3020a9c0f1f4,Olga Domkina,REGULAR,6,"['English', 'Russian', 'Ukranian']",,a7be8b41-cf5e-4f93-bd89-41adc596c3f9,Real Estate Agent,6
68674e40-a968-41f9-9603-dbe44745b997,Dhira Kachari,REGULAR,95,"['English', 'Hindi', 'Other']",58605,7e5f76d9-24ec-4a6f-b876-d8cebb34d9ca,Property Consultant,95
38435004-429e-4203-8a04-70ec5ac8ffa0,Tony McMahon,REGULAR,397,['English'],37789,b69bd112-07e0-469d-ba04-d321a0e13d06,Sales Associate,397
8e598ac3-c4e2-4ada-b3c7-4fa985aeb337,Swati Sinha,SUPERAGENT,13,"['English', 'Hindi']",29365,bc2389ba-adc8-440a-8413-a52c024b716f,SENIOR PROPERTY CONSULTANT Coldwell Banker UAE,13
ea2daaea-bb0b-485d-b524-1d29df734168,Dany Matta,SUPERAGENT,71,"['English', 'Arabic']",54118,5c0dd3b8-70f9-40d9-970c-4a1156a4b3cc,Property Advisor,71
ef17b194-5a0f-4438-bc7b-7ca60cfd778d,Akmarzhan Kuatova,REGULAR,95,"['English', 'French', 'Russian', 'Kazakh']",52356,7e5f76d9-24ec-4a6f-b876-d8cebb34d9ca,Property Consultant,95
2403301c-83e2-4bf4-aecf-aa597077c717,Tracey Cutts,REGULAR,227,['English'],59777,2b0a90fd-2ca2-45e9-a4a9-879b533ddb39,Property Consultant,227
d2d71124-e0d7-49c3-9b3a-57cb851ff2ac,Akanksha Bellaney,REGULAR,62,"['English', 'Hindi']",50010,db4f0cdd-0791-4e2a-a3f1-61b778ba8a4b,Property consultant,62
5d3ccea1-f667-4564-87ab-ee99bdd381d5,Sycamore JJ,REGULAR,114,"['English', 'French']",,78d56fbb-ce62-4905-88d7-d1194da7ff06,Senior Property Consultant,114
79cb1023-f2dc-4a5f-8dc5-7772b42108e1,Sumeet Sawlani,SUPERAGENT,367,"['English', 'Hindi']",53564,cb12c1df-9918-4cfc-9b77-d9d8f396346d,Sales Manager,367
6c424358-bfc2-43d7-8b5b-29ca9427a763,Henry Daniels,SUPERAGENT,298,['English'],45139,90b8f4a2-4779-4ab4-91c2-ef901f3e2fc9,Property Leasing Consultant,298
3531e990-3093-4c64-89a0-7a0a7f3ad30c,Michael Wilson,REGULAR,397,['English'],46063,b69bd112-07e0-469d-ba04-d321a0e13d06,Sales Associate,397
590ac564-5798-4492-8d9c-3e76f319e5ae,Linda Kuhn,SUPERAGENT,206,['English'],28038,fa67f2a7-55e0-42b3-b4de-bb5fe11f52d2,Senior Client Manager,206
64849445-52be-4197-8177-7f03c40e96d9,Osman Sherzod,SUPERAGENT,121,"['English', 'Russian', 'Spanish', 'Turkish']",54179,7ae5703d-1bef-4281-8725-1d2146f0c0f5,Investment Advisor | Secondary & Off-plan Sales | Executive,121
a67efe8a-abb0-422a-9648-24e7b68e502e,Daimon John Meredith,SUPERAGENT,615,"['English', 'Afrikaans']",53642,40a96d9c-1afb-4452-9ed6-0fc6c6e66a81,Sales Consultant,615
e437f4c1-7cf9-44a1-ade6-8145f82cb794,Tawanda Kawanzaruwa,REGULAR,397,"['English', 'Shona']",45691,b69bd112-07e0-469d-ba04-d321a0e13d06,Sales Associate,397
f9e29973-990d-4023-b747-d95f70630e50,Darryl Viegas,REGULAR,130,"['English', 'Hindi']",52439,56ed50ed-4025-4b29-82ef-f1f8f1e98b05,Real Estate Consultant,130
102c4799-dbe2-4e21-80fa-7a0d8424938a,Callum Fletcher,SUPERAGENT,"1,272",['English'],46274,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Senior Consultant,"1,272"
6cbba044-5a4a-4881-8728-38f50fb0c755,Kiva Amirah Alkatiri,SUPERAGENT,483,"['English', 'Bahasa Melayu']",49147,32149099-9f2e-4706-a273-7f590b3f8430,Senior Client Manager,483
67776974-58fd-4543-ae83-fa7096f4af37,Pierce Bennett,REGULAR,298,['English'],46954,90b8f4a2-4779-4ab4-91c2-ef901f3e2fc9,Senior Sales consultant,298
7c87f65e-db00-420b-bb5f-45c8bfa2b878,Matthew Macloughlin,SUPERAGENT,"1,045",['English'],43696,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Platinum Agent,"1,045"
352011f3-9aa9-440d-a612-2420647b5cc3,Nitesh Ramnani,SUPERAGENT,470,"['English', 'Hindi', 'Spanish']",55695,29e11b52-e16f-478e-a76a-a386cae9cd70,Senior Client Advisor,470
5c7bac9e-ce57-4aeb-8213-5b7f1efc3feb,Dmitrii Myslin,REGULAR,18,"['English', 'Russian']",56665,e4679c5d-b2dd-4797-88f9-9cca89356c3c,Managing Partner,18
d177f2a1-4644-45e2-9f02-a3008f9cb636,Robbie McDonald,SUPERAGENT,"1,045",['English'],37695,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Senior Client Manager,"1,045"
29b0e69c-9882-424f-b106-895462405395,Nazik Oskonova,REGULAR,393,"['Russian', 'Kyrgyz', 'Turkish']",45470,7fd81022-60d1-48d6-9a6a-67a9d04a1899,Property consultant,393
07000bf6-af8c-4934-8731-f3111269185b,Rawan Abdel Sayed,REGULAR,153,"['English', 'Arabic']",58846,8ab691ce-e2e1-4581-af65-4ae2830ae5a9,Property Consultant,153
20fb473c-ddc8-4ebf-a589-60e2c7aecfd4,Mohammad Farah,SUPERAGENT,202,"['English', 'Arabic']",37247,6911a3f7-2b43-497d-96a5-62a06aad91ab,District One Specialist,202
0318b199-c06f-460f-9bea-81e2d88dfc84,Michael Byrne,SUPERAGENT,"1,272",['English'],55956,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Senior Sales Consultant,"1,272"
34748a1a-96f0-47a3-95b3-808bdefd6f4d,Anna Marie,REGULAR,227,['English'],58907,2b0a90fd-2ca2-45e9-a4a9-879b533ddb39,Property Consultant,227
e76ccfe2-b7ac-48fd-b63c-6543b6628994,Joseph Dahdah,SUPERAGENT,17,"['English', 'Arabic', 'French']",48580,77236e3c-c665-46bf-a0ae-ba6d9570634d,CEO,17
4a25c882-b5b5-4926-8c45-c0e3e3c7a94b,Adilet Abylgaziev,REGULAR,256,"['English', 'Russian']",48743,d376f2c6-e059-4aea-8d40-5c8d631ffb21,Real Estate Agent,256
1bccf2cd-b8d3-41d6-b13b-a95186432ef8,Zakir Khan,SUPERAGENT,35,"['English', 'Hindi', 'Pashto']",,0393a41b-1a0a-4842-9f2c-599ebf984bf5,Sales and Leasing Agent,35
079f4694-c79b-4cac-88bb-c97392fa20b1,Nadia Chamor,SUPERAGENT,"1,213","['English', 'Arabic', 'French']",52644,f2f20d50-76f8-4081-a4b4-50e379ca85d8,Property Consultant,"1,213"
71a47b77-388b-41d0-b36b-430643784aac,Carlos Cruz,SUPERAGENT,626,"['English', 'Spanish']",31057,f8d41f35-673b-4c58-a1cb-3c462508c243,Private Client Advisor,626
f1e9d9fd-06a9-44c5-a3e4-1ea5dc4db1aa,Vincent Soreng,SUPERAGENT,"1,243","['English', 'Hindi', 'Urdu', 'Bengali']",52780,4b1f158c-973d-4797-a42f-2b931d688c02,Property Consultant,"1,243"
277a4fac-e359-4964-b5e8-5f88349fc623,Patrick Luft,REGULAR,"1,045","['English', 'French']",40364,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Platinum Agent,"1,045"
ca289777-e0c1-4284-b675-7dae857a5d2a,Olga Petrova,SUPERAGENT,513,"['English', 'Russian', 'Romanian']",54284,5e8fc096-c07b-437f-917c-4882ffd7d74e,Agent,513
c2c09304-9123-45e8-ba2f-e55aa5c818a3,AbdulKarim Ali,SUPERAGENT,180,"['English', 'Arabic', 'Hindi', 'Urdu', 'Punjabi']",52212,d2780db6-f83c-4370-ab83-daef491239c3,Real Estate Consultant,180
a929d6f9-3e3c-48a6-9286-76758acb21ac,Shahmir Gill,REGULAR,27,"['English', 'Urdu']",49541,123937c9-7289-4cf5-aa0a-7a2d180fc7ff,CEO,27
06f6b2c8-31e7-4d3f-9cf2-ae7dea48189f,Irakli Badalashvili,REGULAR,85,"['English', 'Russian']",49539,cc19acee-2f9e-4133-a1ef-7d430a6d708c,Real Estate Consultant,85
9c941f36-30df-4ef4-8e9b-37a1ac259b24,Amie Squire,REGULAR,180,['English'],46912,744697e6-9519-489f-b6fe-05f8929e10da,Sales Consultant,180
4d4754a0-1cf9-4b1f-b893-6cfa909763b6,Adil Iqbal,SUPERAGENT,97,"['English', 'Arabic']",,04c846f4-3b70-4755-8c17-8bcfcdfb4984,Managing Director,97
b3185856-8f03-48e6-b918-446812cab4ea,Jurij Haveman,SUPERAGENT,"1,243","['English', 'German', 'Spanish', 'Dutch']",52152,4b1f158c-973d-4797-a42f-2b931d688c02,Property Consultant,"1,243"
e0944639-0381-4148-8567-a9d9cd39ae66,Ghufran Adnan Shaker,REGULAR,254,"['English', 'Arabic']",42426,702d4eeb-3300-4d8d-8a29-7f2e68a9b1be,Sales & Leasing Consultant,254
126b8ca7-caf8-46ad-8be2-f620187ce425,Vidhi Jawa,SUPERAGENT,167,"['English', 'Hindi']",47269,ae17dced-ca40-408f-a505-22dde8135c86,Sr. Property Consultant,167
a8b629e1-947f-4ed3-baa3-edf8b98cb095,Malaz Al Kasem,REGULAR,31,"['English', 'Arabic']",52970,68f5b8c7-2364-44a1-9f54-c32bd646141c,Property Consultant,31
2a0cb870-d52c-4456-b309-cb7a8b006b9c,Gareth Davies,REGULAR,3,['English'],41277,215007ba-ecf7-48cd-bae3-c01c648acde7,Founder,3
3f2162d7-8514-4c23-b473-8ce79ed9bd4e,Hayley Brent,REGULAR,119,['English'],43237,16088daa-78b1-4b28-9358-2110c311c29a,Private Client Advisor,119
d33bd070-fbc1-4eaf-beef-9501297db2ad,Surayya Abdulla,SUPERAGENT,14,"['English', 'Arabic', 'Russian', 'Uzbek']",40625,ba5ddd75-0bda-4d91-82f7-3129876b5e70,Founder,14
c08b42a8-5edf-42a5-866d-709e87fc0e69,Ralph Kondakji,REGULAR,987,"['English', 'Arabic', 'French', 'Italian']",60278,9d759023-4f59-4a9d-9f9a-8088ff172ab3,Property Consultant,987
9fd9fce9-36f6-4dfc-a8c0-1fb8f3da2c9b,Amaan Nanabhai,SUPERAGENT,171,['English'],58877,d9917a00-ee0a-46f8-98d2-22ee4b627b5d,Client Manager,171
18cf9d75-4004-4a17-88b0-e0c817bf2b7e,Peter Shehan De Silva,SUPERAGENT,513,"['English', 'Sinhalese']",56197,5e8fc096-c07b-437f-917c-4882ffd7d74e,Property Consultant,513
b7f03e1d-9bf2-47c0-83f6-c3d540fec426,Andrew Cummings,REGULAR,119,['English'],42772,16088daa-78b1-4b28-9358-2110c311c29a,"Partner, Head of Prime Residential",119
5b330bba-5f8a-4eca-b18d-55efb7f81987,Harry Ogilvie,REGULAR,"1,045",['English'],47176,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Senior Client Manager,"1,045"
bffd51f2-dbb2-44f7-835d-30c5b7d55f63,Sharon McIntosh,REGULAR,129,['English'],41559,a09cfef4-7521-4fc8-a654-a167c0fe53cb,Senior Sales Consultant,129
48d4090d-a96c-425e-bda2-059251ff9d8b,Muhammad Ahmad,SUPERAGENT,260,"['English', 'Arabic', 'Hindi', 'Urdu', 'Punjabi']",,c698d086-5018-490e-8fbf-926c9a5c95f2,Managing Director,260
5cce581b-423e-4645-864a-bf44574f4b30,Fadi Elfares,REGULAR,288,"['English', 'Arabic']",52316,ec028426-e033-4f0b-abae-8e93b45a0406,Client Manager,288
ac486d84-2a3d-42fd-b371-588f4682b911,Bilal Ahmed Lone,SUPERAGENT,66,"['English', 'Urdu']",49084,acc4a63f-dccf-4e7a-9565-f05bae7cfe69,Investment Manager,66
375e3d8c-beac-44eb-92ad-8e7045039a24,Rabah Kehail,SUPERAGENT,26,"['English', 'Arabic']",33910,f96edad7-95ad-488f-9c73-64d59f472cca,Sales Director,26
da407c1b-9936-4381-b904-a550bb37d3ac,Maha Hikmat,SUPERAGENT,260,"['English', 'Arabic', 'Turkish']",,c698d086-5018-490e-8fbf-926c9a5c95f2,Senior Sales & Leasing Consultant,260
84135b0f-22f7-4fef-ada8-9218b53b87d2,Marina Atzert,SUPERAGENT,16,"['English', 'French', 'German']",35940,705ff2dc-4ad4-4df4-9a75-82ccf4ac9481,Client Manager,16
03f99972-ef2a-42c8-bd43-dc3b0886d41d,Charlie Moxom,SUPERAGENT,119,['English'],54312,16088daa-78b1-4b28-9358-2110c311c29a,Senior Private Client Advisor,119
0234ba2b-a671-4e18-ab66-35fea04b1bba,Muhammad Saeed,SUPERAGENT,177,"['English', 'Urdu']",,04dd2ee3-7b83-4a43-b203-7613aaa21b41,Property Consultant,177
8ff57e3b-1ffb-43ee-a68b-7bdffc1edc41,Rahul Tulsidas Vaswani,SUPERAGENT,655,"['English', 'Hindi']",49279,da41dceb-187e-4723-a071-55d52a6213ad,Agent,655
b1c12444-ec90-40e9-bb9b-99d5af12b6c9,Fam Agent,REGULAR,215,"['English', 'Russian']",,6fecff2a-4dc3-4f29-a068-3863f7d08a0f,fam Properties - Property Management,
d4f050ca-bf74-49f1-bc26-5e90ea730ec2,Anna Bier,REGULAR,309,"['English', 'Russian']",6009,a1014eec-dc0e-4c56-a8df-48be312681ef,Sales Consultant - Palm Jumeirah,309
64b2880e-ce63-453d-916a-fea53ab25cf1,Abrar Maqsood,SUPERAGENT,24,"['English', 'Arabic', 'Hindi', 'Urdu', 'Pashto']",50034,e7c52161-74e0-423d-b680-bf6884322304,Manager,24
75d1fec4-cfdf-4b83-ab52-69b951606f7e,Neil Bryans,SUPERAGENT,75,['English'],49066,5aca6a70-6e86-4e3a-b7c2-112ba741bad9,Senior Property Advisor,75
f356d03b-28d6-4b95-a035-330c563d8f85,Saleh Saeed,SUPERAGENT,347,"['English', 'Arabic']",49777,8c977e97-041a-43a3-bcaf-4a0549928ccc,Real estate consultant,347
707f1a12-8006-460a-85a5-4ad3bad740c7,Monika Lukasz,SUPERAGENT,265,"['English', 'Polish']",1852,820cf849-a702-43a3-b7aa-3d464a90db36,Client Manager,265
8b40f903-087b-48f2-9687-35927e702ae7,Arian Ajdari,SUPERAGENT,137,"['English', 'Arabic', 'Persian/Farsi']",47268,2a370b43-67a8-4ba4-8e35-43c40cdfebdb,Chief Executive Officer,137
4b4ca9df-a38d-4158-a909-74e839ec2b4d,Saad Khan,SUPERAGENT,35,"['English', 'Hindi', 'Urdu']",48623,2f44d0a2-3d94-4ccb-bb6a-c7a8b405c822,Sales Manager,35
036309fa-adc1-45b5-9743-08dab3c813ce,Imran Ellam,SUPERAGENT,356,['English'],,11f92194-8325-4499-98dd-5220fed96e78,Property Consultant,356
63ebdd90-396a-4116-ad05-d54455383f54,AQUA Properties,REGULAR,300,"['English', 'Arabic', 'Russian', 'Urdu', 'Tagalog', 'Uzbek']",303,08019031-1705-46c9-8f3b-abecc93cda8a,"Real Estate Buying, Selling & Leasing Property Brokerage",300
a9812cf0-39ea-486a-a206-20244b6c49bb,Rebecca Reid,SUPERAGENT,"1,396",['English'],50341,443fab0c-2b26-414b-a798-c3d1a527b093,Property Broker,"1,396"
3b1ec725-56c9-416b-a4df-bfab14124549,Sharmila Nahata,REGULAR,130,"['English', 'French', 'Hindi', 'Dutch']",48710,56ed50ed-4025-4b29-82ef-f1f8f1e98b05,Real Estate Consultant,130
dde242a5-b019-4692-a0fe-d76c37934527,Aigul Beishembieva,SUPERAGENT,254,"['English', 'Russian']",28023,702d4eeb-3300-4d8d-8a29-7f2e68a9b1be,Sales & Leasing Manager,254
3f8aa7ca-4c16-417b-b7db-c719e9f1a335,Lydelle Marie Blackwell,REGULAR,75,['English'],52013,5aca6a70-6e86-4e3a-b7c2-112ba741bad9,Property Advisor,75
d9ca7ab3-1dcd-4b09-83f0-b374b07de110,Andrew Said,SUPERAGENT,143,"['English', 'Arabic']",46518,c189517f-c482-4547-87be-d0f6f713cdad,Real Estate Consultant,143
99bc68bb-d426-4f04-812b-0963a466a4b8,Abbas El Ali,REGULAR,14,"['English', 'Arabic']",49082,4a2154fe-2a8e-4b8b-ae51-94727fdffe69,Executive,14
78cdca1a-d3a3-47f6-b1b1-d4f396bdbf1b,Lin Zhou,REGULAR,119,"['English', 'Mandarin']",46949,16088daa-78b1-4b28-9358-2110c311c29a,Private Client Advisor,119
